time            399100000 | observedSignal: 005b2f | desiredSignal: fdf13b | filterOut_out1: 7ffa9046d | filterError_signal1: 7fef44ca | filterWeights_oldCoeff: 00185d57 | stepSize: 00004
time            399800000 | observedSignal: 00b588 | desiredSignal: fe5c2e | filterOut_out1: 0002293dc | filterError_signal1: 7fed609b | filterWeights_oldCoeff: 00186847 | stepSize: 00004
time            400500000 | observedSignal: fe7a8f | desiredSignal: fd5b62 | filterOut_out1: 0000c6a7a | filterError_signal1: 7ff21ac9 | filterWeights_oldCoeff: 001861a4 | stepSize: 00004
time            401200000 | observedSignal: 014cf3 | desiredSignal: 0080ca | filterOut_out1: 7ff7ee735 | filterError_signal1: 7ff2ec9d | filterWeights_oldCoeff: 001857c7 | stepSize: 00004
time            401900000 | observedSignal: fe7bea | desiredSignal: ff91ae | filterOut_out1: 0006f9652 | filterError_signal1: 7ffd0ceb | filterWeights_oldCoeff: 00186bb2 | stepSize: 00004
time            402600000 | observedSignal: 00cfed | desiredSignal: 024717 | filterOut_out1: 7ff6c1f3c | filterError_signal1: 0005cb7d | filterWeights_oldCoeff: 001867d5 | stepSize: 00004
time            403300000 | observedSignal: fe878e | desiredSignal: 00f159 | filterOut_out1: 000431797 | filterError_signal1: 000e073f | filterWeights_oldCoeff: 00185f11 | stepSize: 00004
time            404000000 | observedSignal: 0047dc | desiredSignal: 0268ad | filterOut_out1: 7ff643336 | filterError_signal1: 00114795 | filterWeights_oldCoeff: 00186a6f | stepSize: 00005
time            404700000 | observedSignal: ffb7b3 | desiredSignal: 019a07 | filterOut_out1: 000411b5e | filterError_signal1: 000f33b3 | filterWeights_oldCoeff: 00185111 | stepSize: 00006
time            405400000 | observedSignal: 01d6e3 | desiredSignal: 02e62c | filterOut_out1: 7ffdc3dc4 | filterError_signal1: 000f0c5c | filterWeights_oldCoeff: 00185666 | stepSize: 00006
time            406100000 | observedSignal: fedb61 | desiredSignal: ff3e22 | filterOut_out1: 000b10933 | filterError_signal1: 000c20cd | filterWeights_oldCoeff: 00185006 | stepSize: 00008
time            406800000 | observedSignal: 0087e2 | desiredSignal: ff29a0 | filterOut_out1: 7ff573be6 | filterError_signal1: 00047d52 | filterWeights_oldCoeff: 0018717a | stepSize: 0000b
time            407500000 | observedSignal: 009959 | desiredSignal: fe9fa9 | filterOut_out1: 0002d2de2 | filterError_signal1: 7ff67a22 | filterWeights_oldCoeff: 00186739 | stepSize: 00010
time            408200000 | observedSignal: ffb3a1 | desiredSignal: fd9a4c | filterOut_out1: 00022482f | filterError_signal1: 7ff2d8c6 | filterWeights_oldCoeff: 0018594e | stepSize: 00017
time            408900000 | observedSignal: ff88e3 | desiredSignal: fd1a59 | filterOut_out1: 00002f6e2 | filterError_signal1: 7feca2f2 | filterWeights_oldCoeff: 001839c8 | stepSize: 00017
time            409600000 | observedSignal: 022ca4 | desiredSignal: 0047d1 | filterOut_out1: 7ffd81c61 | filterError_signal1: 7feb5102 | filterWeights_oldCoeff: 00185aff | stepSize: 00012
time            410300000 | observedSignal: ff116f | desiredSignal: fef984 | filterOut_out1: 000fbbd28 | filterError_signal1: 7ff282b6 | filterWeights_oldCoeff: 00189256 | stepSize: 00011
time            411000000 | observedSignal: ffd39c | desiredSignal: 002628 | filterOut_out1: 7ffc480da | filterError_signal1: 7ffb8413 | filterWeights_oldCoeff: 00180e4f | stepSize: 00013
time            411700000 | observedSignal: 006cd8 | desiredSignal: 01c524 | filterOut_out1: 7ffeab9e6 | filterError_signal1: 000285a2 | filterWeights_oldCoeff: 00182012 | stepSize: 00015
time            412400000 | observedSignal: ffa219 | desiredSignal: 0227de | filterOut_out1: 0004320a0 | filterError_signal1: 0009f716 | filterWeights_oldCoeff: 00181dfe | stepSize: 00018
time            413100000 | observedSignal: ff2f00 | desiredSignal: 01a304 | filterOut_out1: 7fff6295e | filterError_signal1: 0011dc5b | filterWeights_oldCoeff: 0018343b | stepSize: 00018
time            413800000 | observedSignal: ffd722 | desiredSignal: 01c8e3 | filterOut_out1: 7ffaf69ab | filterError_signal1: 00122186 | filterWeights_oldCoeff: 00180cec | stepSize: 0001d
time            414500000 | observedSignal: 0219a7 | desiredSignal: 037786 | filterOut_out1: 7ffed3ea1 | filterError_signal1: 000f732e | filterWeights_oldCoeff: 0017b41c | stepSize: 00015
time            415200000 | observedSignal: febfe8 | desiredSignal: ffbb97 | filterOut_out1: 000c239c6 | filterError_signal1: 000f9894 | filterWeights_oldCoeff: 0017a23a | stepSize: 00013
time            415900000 | observedSignal: 010515 | desiredSignal: fff6a7 | filterOut_out1: 7ff6fab0b | filterError_signal1: 0006e208 | filterWeights_oldCoeff: 00184e2e | stepSize: 00016
time            416600000 | observedSignal: 020932 | desiredSignal: 0071d7 | filterOut_out1: 0004666ff | filterError_signal1: 7ffb4ec9 | filterWeights_oldCoeff: 0018254e | stepSize: 00013
time            417300000 | observedSignal: fd7b68 | desiredSignal: fbf7c8 | filterOut_out1: 000c2f779 | filterError_signal1: 7ff75f41 | filterWeights_oldCoeff: 00180afa | stepSize: 0000e
time            418000000 | observedSignal: 016ce7 | desiredSignal: fe64df | filterOut_out1: 7ff0e1744 | filterError_signal1: 7feedccc | filterWeights_oldCoeff: 0017b780 | stepSize: 0000d
time            418700000 | observedSignal: fbfd5c | desiredSignal: fa4cba | filterOut_out1: 000810bbc | filterError_signal1: 7feb163d | filterWeights_oldCoeff: 00184e93 | stepSize: 00008
time            419400000 | observedSignal: 01163c | desiredSignal: ff11df | filterOut_out1: 7fea91f09 | filterError_signal1: 7fe7d3e0 | filterWeights_oldCoeff: 0017edb1 | stepSize: 00008
time            420100000 | observedSignal: 011b42 | desiredSignal: 0100a1 | filterOut_out1: 0008f590d | filterError_signal1: 7fef9968 | filterWeights_oldCoeff: 0018afb0 | stepSize: 00009
time            420800000 | observedSignal: fec431 | desiredSignal: 0049d6 | filterOut_out1: 000a3a580 | filterError_signal1: 7ffdcab0 | filterWeights_oldCoeff: 00188c06 | stepSize: 00008
time            421500000 | observedSignal: 01927f | desiredSignal: 02f91a | filterOut_out1: 7ff979929 | filterError_signal1: 0008d51e | filterWeights_oldCoeff: 00188686 | stepSize: 00008
time            422200000 | observedSignal: fdfeec | desiredSignal: 00c549 | filterOut_out1: 0006cb1dd | filterError_signal1: 0010fdb3 | filterWeights_oldCoeff: 001870be | stepSize: 00007
time            422900000 | observedSignal: 00886e | desiredSignal: 028051 | filterOut_out1: 7ff2bf41b | filterError_signal1: 00136b07 | filterWeights_oldCoeff: 0018a626 | stepSize: 00007
time            423600000 | observedSignal: fee71e | desiredSignal: 009f7c | filterOut_out1: 0000a0d5d | filterError_signal1: 001361b3 | filterWeights_oldCoeff: 00186211 | stepSize: 00007
time            424300000 | observedSignal: 002405 | desiredSignal: 00aa35 | filterOut_out1: 7ff667f79 | filterError_signal1: 000e93e9 | filterWeights_oldCoeff: 00187422 | stepSize: 00007
time            425000000 | observedSignal: fb69ab | desiredSignal: fad1cc | filterOut_out1: 7ffec81d9 | filterError_signal1: 0006898b | filterWeights_oldCoeff: 00185827 | stepSize: 00005
time            425700000 | observedSignal: 038bed | desiredSignal: 00a715 | filterOut_out1: 7fe33aee7 | filterError_signal1: 7ff35372 | filterWeights_oldCoeff: 001859c2 | stepSize: 00004
time            426400000 | observedSignal: ff2a31 | desiredSignal: fd759f | filterOut_out1: 001407319 | filterError_signal1: 7ff13177 | filterWeights_oldCoeff: 0018a26f | stepSize: 00004
time            427100000 | observedSignal: 001a26 | desiredSignal: fd7f5a | filterOut_out1: 7ffd8dc90 | filterError_signal1: 7fee1f2f | filterWeights_oldCoeff: 00186de6 | stepSize: 00005
time            427800000 | observedSignal: 00bb36 | desiredSignal: fe062a | filterOut_out1: 7fff5bdc7 | filterError_signal1: 7fec9ef4 | filterWeights_oldCoeff: 00187cda | stepSize: 00005
time            428500000 | observedSignal: ffdadc | desiredSignal: feac53 | filterOut_out1: 00035e42a | filterError_signal1: 7fecd30e | filterWeights_oldCoeff: 00187a5f | stepSize: 00005
time            429200000 | observedSignal: 00322c | desiredSignal: ffd0fe | filterOut_out1: 0000437b6 | filterError_signal1: 7ff51f1d | filterWeights_oldCoeff: 001868d1 | stepSize: 00007
time            429900000 | observedSignal: ff8c1d | desiredSignal: 0061c1 | filterOut_out1: 7ffd57afe | filterError_signal1: 00013041 | filterWeights_oldCoeff: 00186acb | stepSize: 00007
time            430600000 | observedSignal: ffce49 | desiredSignal: 017b45 | filterOut_out1: 7ffb7180a | filterError_signal1: 00079c88 | filterWeights_oldCoeff: 00186b32 | stepSize: 00008
time            431300000 | observedSignal: 01009e | desiredSignal: 034ef6 | filterOut_out1: 7ffeb2862 | filterError_signal1: 000d27a2 | filterWeights_oldCoeff: 0018652b | stepSize: 00008
time            432000000 | observedSignal: ff6442 | desiredSignal: 02292d | filterOut_out1: 000698b87 | filterError_signal1: 0013def8 | filterWeights_oldCoeff: 00186010 | stepSize: 00008
time            432700000 | observedSignal: 0150ab | desiredSignal: 0334c1 | filterOut_out1: 7ffcc7a53 | filterError_signal1: 001481c3 | filterWeights_oldCoeff: 001887e0 | stepSize: 00009
time            433400000 | observedSignal: fecbc5 | desiredSignal: 0041e5 | filterOut_out1: 0008e89a5 | filterError_signal1: 0010bd6e | filterWeights_oldCoeff: 00186eee | stepSize: 00008
time            434100000 | observedSignal: 014a87 | desiredSignal: 011ef6 | filterOut_out1: 7ff9e7997 | filterError_signal1: 0008278f | filterWeights_oldCoeff: 0018a073 | stepSize: 00008
time            434800000 | observedSignal: 01704e | desiredSignal: 009bf3 | filterOut_out1: 000a70f0c | filterError_signal1: 7ffe86c0 | filterWeights_oldCoeff: 00188cd8 | stepSize: 00008
time            435500000 | observedSignal: fe5687 | desiredSignal: fcf502 | filterOut_out1: 0009f8979 | filterError_signal1: 7ffae701 | filterWeights_oldCoeff: 00188902 | stepSize: 0000e
time            436200000 | observedSignal: 015633 | desiredSignal: fe793f | filterOut_out1: 7ff54f9d3 | filterError_signal1: 7ff25873 | filterWeights_oldCoeff: 00187a4e | stepSize: 00019
time            436900000 | observedSignal: fe813d | desiredSignal: fc85ab | filterOut_out1: 00083e90d | filterError_signal1: 7feb8b68 | filterWeights_oldCoeff: 0018c9c4 | stepSize: 00016
time            437600000 | observedSignal: ffc4b7 | desiredSignal: fdd852 | filterOut_out1: 7ff9e1936 | filterError_signal1: 7fea4bc5 | filterWeights_oldCoeff: 00181ed5 | stepSize: 00016
time            438300000 | observedSignal: 023c3c | desiredSignal: 013e9a | filterOut_out1: 000005cef | filterError_signal1: 7feebcc2 | filterWeights_oldCoeff: 0018d151 | stepSize: 00011
time            439000000 | observedSignal: fe5311 | desiredSignal: ff6a3c | filterOut_out1: 000fa4378 | filterError_signal1: 7ffa5099 | filterWeights_oldCoeff: 0018e74f | stepSize: 0000f
time            439700000 | observedSignal: fed20c | desiredSignal: ffe31a | filterOut_out1: 7ff82eb91 | filterError_signal1: 00032327 | filterWeights_oldCoeff: 0018b13e | stepSize: 0000e
time            440400000 | observedSignal: 0113c0 | desiredSignal: 02ca8e | filterOut_out1: 7ff6cdc09 | filterError_signal1: 00084b10 | filterWeights_oldCoeff: 00189d8e | stepSize: 0000e
time            441100000 | observedSignal: fffa68 | desiredSignal: 02d956 | filterOut_out1: 00063c609 | filterError_signal1: 00101810 | filterWeights_oldCoeff: 00187b59 | stepSize: 0000e
time            441800000 | observedSignal: 0173b8 | desiredSignal: 03afc7 | filterOut_out1: 0000c8904 | filterError_signal1: 00160220 | filterWeights_oldCoeff: 0018b801 | stepSize: 0000d
time            442500000 | observedSignal: ffe4a0 | desiredSignal: 01a45c | filterOut_out1: 0005cdaf1 | filterError_signal1: 0017b089 | filterWeights_oldCoeff: 0018b652 | stepSize: 0000d
time            443200000 | observedSignal: ff1146 | desiredSignal: ff9113 | filterOut_out1: 7ffd0ff6f | filterError_signal1: 001012ea | filterWeights_oldCoeff: 00192614 | stepSize: 0000e
time            443900000 | observedSignal: ff59ba | desiredSignal: fe5d94 | filterOut_out1: 7ff7a0549 | filterError_signal1: 0004e844 | filterWeights_oldCoeff: 0019207e | stepSize: 0000e
time            444600000 | observedSignal: ff2cef | desiredSignal: fd4b8c | filterOut_out1: 7ff95df69 | filterError_signal1: 7ff98eaa | filterWeights_oldCoeff: 0019107e | stepSize: 0000f
time            445300000 | observedSignal: ffd921 | desiredSignal: fd34e6 | filterOut_out1: 7ffc1a0c8 | filterError_signal1: 7fee4254 | filterWeights_oldCoeff: 00191f25 | stepSize: 00011
time            446000000 | observedSignal: ff80bc | desiredSignal: fcd395 | filterOut_out1: 0001613b0 | filterError_signal1: 7fe845f5 | filterWeights_oldCoeff: 001955ff | stepSize: 00013
time            446700000 | observedSignal: 007611 | desiredSignal: fe2424 | filterOut_out1: 7fff41d2b | filterError_signal1: 7fe75ad6 | filterWeights_oldCoeff: 0019654e | stepSize: 00015
time            447400000 | observedSignal: 01b448 | desiredSignal: 008650 | filterOut_out1: 0003db16d | filterError_signal1: 7fed460a | filterWeights_oldCoeff: 00199f84 | stepSize: 00014
time            448100000 | observedSignal: fcd92f | desiredSignal: fd4e01 | filterOut_out1: 000b1816a | filterError_signal1: 7ff91a6a | filterWeights_oldCoeff: 00197228 | stepSize: 0000d
time            448800000 | observedSignal: 036fad | desiredSignal: 03b134 | filterOut_out1: 7febe46e6 | filterError_signal1: 7ffe8b9a | filterWeights_oldCoeff: 0019375c | stepSize: 0000a
time            449500000 | observedSignal: feadb8 | desiredSignal: 017c13 | filterOut_out1: 00133fdb1 | filterError_signal1: 000a49c5 | filterWeights_oldCoeff: 00194654 | stepSize: 0000a
time            450200000 | observedSignal: 0147f0 | desiredSignal: 03c13d | filterOut_out1: 7ff960a36 | filterError_signal1: 00127ff5 | filterWeights_oldCoeff: 00199eb4 | stepSize: 0000a
time            450900000 | observedSignal: fdd7e3 | desiredSignal: 00564c | filterOut_out1: 000443625 | filterError_signal1: 0019c686 | filterWeights_oldCoeff: 001961a1 | stepSize: 00009
time            451600000 | observedSignal: 01c53f | desiredSignal: 032e8b | filterOut_out1: 7feed1788 | filterError_signal1: 0013e0e8 | filterWeights_oldCoeff: 0019b42c | stepSize: 00008
time            452300000 | observedSignal: 00c8a9 | desiredSignal: 01ed43 | filterOut_out1: 000aaa91a | filterError_signal1: 000ec9c7 | filterWeights_oldCoeff: 001953ba | stepSize: 00009
time            453000000 | observedSignal: ff5009 | desiredSignal: ff657a | filterOut_out1: 00062bb5f | filterError_signal1: 00093e63 | filterWeights_oldCoeff: 00198811 | stepSize: 00009
time            453700000 | observedSignal: 0001cc | desiredSignal: fe450e | filterOut_out1: 7ffda6776 | filterError_signal1: 7ffd8559 | filterWeights_oldCoeff: 0019985a | stepSize: 00009
time            454400000 | observedSignal: 000083 | desiredSignal: fdd670 | filterOut_out1: 0000bbfbe | filterError_signal1: 7ff16c75 | filterWeights_oldCoeff: 00199c32 | stepSize: 00009
time            455100000 | observedSignal: ff413b | desiredSignal: fce3c9 | filterOut_out1: 0003a6c3d | filterError_signal1: 7feb0cbd | filterWeights_oldCoeff: 00199bf7 | stepSize: 00009
time            455800000 | observedSignal: 0123a6 | desiredSignal: feb51a | filterOut_out1: 7ffcd2ca2 | filterError_signal1: 7fea4b7e | filterWeights_oldCoeff: 00199bde | stepSize: 00009
time            456500000 | observedSignal: fec797 | desiredSignal: fd9089 | filterOut_out1: 0008a153c | filterError_signal1: 7fed077d | filterWeights_oldCoeff: 0019c043 | stepSize: 00008
time            457200000 | observedSignal: ff634f | desiredSignal: feb6ad | filterOut_out1: 7ff9673e3 | filterError_signal1: 7ff31d0a | filterWeights_oldCoeff: 00198fa1 | stepSize: 00008
time            457900000 | observedSignal: 037765 | desiredSignal: 03e8c9 | filterOut_out1: 7ffbacc04 | filterError_signal1: 7ffa08a8 | filterWeights_oldCoeff: 0019af17 | stepSize: 00007
time            458600000 | observedSignal: fd47cf | desiredSignal: 001532 | filterOut_out1: 0015359c0 | filterError_signal1: 000a10ac | filterWeights_oldCoeff: 0019b665 | stepSize: 00007
time            459300000 | observedSignal: 006308 | desiredSignal: 022993 | filterOut_out1: 7fefd6288 | filterError_signal1: 0010d368 | filterWeights_oldCoeff: 0019f361 | stepSize: 0000a
time            460000000 | observedSignal: ffc917 | desiredSignal: 0219c2 | filterOut_out1: 7ffdd253b | filterError_signal1: 00137a45 | filterWeights_oldCoeff: 0019a352 | stepSize: 0000a
time            460700000 | observedSignal: ffa44f | desiredSignal: 01de13 | filterOut_out1: 7ffe771a0 | filterError_signal1: 001256f6 | filterWeights_oldCoeff: 0019b627 | stepSize: 0000b
time            461400000 | observedSignal: 009702 | desiredSignal: 018285 | filterOut_out1: 7ffe244d8 | filterError_signal1: 0010cc4b | filterWeights_oldCoeff: 0019ac51 | stepSize: 0000c
time            462100000 | observedSignal: fef8e9 | desiredSignal: ff1031 | filterOut_out1: 00011dc4b | filterError_signal1: 000af664 | filterWeights_oldCoeff: 00199bc6 | stepSize: 0000d
time            462800000 | observedSignal: fe9b07 | desiredSignal: fd2719 | filterOut_out1: 7ff91a183 | filterError_signal1: 7fff6770 | filterWeights_oldCoeff: 0019af2a | stepSize: 0000d
time            463500000 | observedSignal: 025d57 | desiredSignal: ffd019 | filterOut_out1: 7ff6b6a77 | filterError_signal1: 7ff28221 | filterWeights_oldCoeff: 0019b127 | stepSize: 0000b
time            464200000 | observedSignal: fcdb85 | desiredSignal: faf9f4 | filterOut_out1: 000f859c1 | filterError_signal1: 7feefb2c | filterWeights_oldCoeff: 0019ee55 | stepSize: 00008
time            464900000 | observedSignal: 01bdd4 | desiredSignal: fe80fe | filterOut_out1: 7fee4d4e4 | filterError_signal1: 7fe98252 | filterWeights_oldCoeff: 00197fa3 | stepSize: 00008
time            465600000 | observedSignal: ff847c | desiredSignal: fdd7ce | filterOut_out1: 000999f30 | filterError_signal1: 7fea6dfd | filterWeights_oldCoeff: 001a0d0c | stepSize: 00008
time            466300000 | observedSignal: ffc6c1 | desiredSignal: ff1214 | filterOut_out1: 7ffe0d112 | filterError_signal1: 7ff0b15f | filterWeights_oldCoeff: 0019c1e3 | stepSize: 00008
time            467000000 | observedSignal: ff8935 | desiredSignal: ff9fe3 | filterOut_out1: 7ffe28676 | filterError_signal1: 7ffa6839 | filterWeights_oldCoeff: 0019d0a9 | stepSize: 00008
time            467700000 | observedSignal: ff8fdf | desiredSignal: 00e3c0 | filterOut_out1: 7ffa65c50 | filterError_signal1: 00029953 | filterWeights_oldCoeff: 0019d329 | stepSize: 00008
time            468400000 | observedSignal: 0237dc | desiredSignal: 043b9c | filterOut_out1: 7ffcab4ef | filterError_signal1: 000a72b2 | filterWeights_oldCoeff: 0019d0c0 | stepSize: 0000a
time            469100000 | observedSignal: ffe93f | desiredSignal: 02ff3e | filterOut_out1: 000d4e689 | filterError_signal1: 00148e78 | filterWeights_oldCoeff: 0019c79b | stepSize: 0000d
time            469800000 | observedSignal: fee56f | desiredSignal: 01323b | filterOut_out1: 7fff7da9b | filterError_signal1: 00187c47 | filterWeights_oldCoeff: 001a3990 | stepSize: 0000c
time            470500000 | observedSignal: 028c49 | desiredSignal: 03a66c | filterOut_out1: 7ff60e4ad | filterError_signal1: 0013838e | filterWeights_oldCoeff: 001a327d | stepSize: 0000a
time            471200000 | observedSignal: fe74e5 | desiredSignal: ffb3d2 | filterOut_out1: 000f7f52a | filterError_signal1: 000db40e | filterWeights_oldCoeff: 0019f1e2 | stepSize: 00009
time            471900000 | observedSignal: 00eb34 | desiredSignal: fffd45 | filterOut_out1: 7ff8dcf6b | filterError_signal1: 0004c19a | filterWeights_oldCoeff: 001a4926 | stepSize: 00009
time            472600000 | observedSignal: ffa770 | desiredSignal: fe0300 | filterOut_out1: 0005d2ab1 | filterError_signal1: 7ffa177d | filterWeights_oldCoeff: 001a38a7 | stepSize: 00009
time            473300000 | observedSignal: fe728c | desiredSignal: fc38c3 | filterOut_out1: 0000533fd | filterError_signal1: 7fefc4c1 | filterWeights_oldCoeff: 001a2c6b | stepSize: 00009
time            474000000 | observedSignal: 01c728 | desiredSignal: fed1d6 | filterOut_out1: 7ff81a472 | filterError_signal1: 7fe9abd1 | filterWeights_oldCoeff: 001a390e | stepSize: 0000a
time            474700000 | observedSignal: fcd3d7 | desiredSignal: fb4490 | filterOut_out1: 000c67569 | filterError_signal1: 7fea275a | filterWeights_oldCoeff: 001a8712 | stepSize: 0000a
time            475400000 | observedSignal: 035b67 | desiredSignal: 01631b | filterOut_out1: 7fef2c6b0 | filterError_signal1: 7feaf815 | filterWeights_oldCoeff: 001a25f3 | stepSize: 00008
time            476100000 | observedSignal: fe76ef | desiredSignal: ff14c7 | filterOut_out1: 0014ff85e | filterError_signal1: 7ff61953 | filterWeights_oldCoeff: 001acccd | stepSize: 00007
time            476800000 | observedSignal: 00d6d2 | desiredSignal: 01d3ce | filterOut_out1: 7ff89d2d0 | filterError_signal1: 0000090b | filterWeights_oldCoeff: 001a8a4a | stepSize: 00007
time            477500000 | observedSignal: 001f82 | desiredSignal: 021517 | filterOut_out1: 000359fcd | filterError_signal1: 000b4474 | filterWeights_oldCoeff: 001a8a3d | stepSize: 00007
time            478200000 | observedSignal: ff6e37 | desiredSignal: 022b7f | filterOut_out1: 7ffebc271 | filterError_signal1: 0011ec91 | filterWeights_oldCoeff: 001a9ac2 | stepSize: 00007
time            478900000 | observedSignal: ffa3db | desiredSignal: 01d606 | filterOut_out1: 7ffb6b258 | filterError_signal1: 0015f0d3 | filterWeights_oldCoeff: 001a9e9d | stepSize: 00008
time            479600000 | observedSignal: 007ded | desiredSignal: 022a9a | filterOut_out1: 7ffb150c8 | filterError_signal1: 00139b24 | filterWeights_oldCoeff: 001a88c2 | stepSize: 00008
time            480300000 | observedSignal: ff14fc | desiredSignal: fffae8 | filterOut_out1: 0002f1550 | filterError_signal1: 000e637b | filterWeights_oldCoeff: 001a7aa7 | stepSize: 00008
time            481000000 | observedSignal: 01d862 | desiredSignal: 012fbe | filterOut_out1: 7ff9091d7 | filterError_signal1: 0006ce23 | filterWeights_oldCoeff: 001a88cb | stepSize: 00009
time            481700000 | observedSignal: fec58a | desiredSignal: fdb8a7 | filterOut_out1: 000bbce26 | filterError_signal1: 7ffdc10e | filterWeights_oldCoeff: 001a7c50 | stepSize: 00009
time            482400000 | observedSignal: 030e0e | desiredSignal: 009fde | filterOut_out1: 7ff904cf4 | filterError_signal1: 7ff4c069 | filterWeights_oldCoeff: 001a72f8 | stepSize: 00007
time            483100000 | observedSignal: fe2c7a | desiredSignal: fc7339 | filterOut_out1: 0014a2d89 | filterError_signal1: 7ff05c18 | filterWeights_oldCoeff: 001a920f | stepSize: 00007
time            483800000 | observedSignal: ffe0a2 | desiredSignal: fd7e24 | filterOut_out1: 7ff6a5650 | filterError_signal1: 7fecf463 | filterWeights_oldCoeff: 001a3e6e | stepSize: 00007
time            484500000 | observedSignal: 010cc4 | desiredSignal: ff6a62 | filterOut_out1: 7fff4b14c | filterError_signal1: 7feca60c | filterWeights_oldCoeff: 001a7b52 | stepSize: 00008
time            485200000 | observedSignal: fe8d3a | desiredSignal: feb617 | filterOut_out1: 00082c4fb | filterError_signal1: 7ff326c1 | filterWeights_oldCoeff: 001a7f78 | stepSize: 00009
time            485900000 | observedSignal: 002817 | desiredSignal: 008e0c | filterOut_out1: 7ff8f766f | filterError_signal1: 7ffcb952 | filterWeights_oldCoeff: 001a6477 | stepSize: 0000e
time            486600000 | observedSignal: 021a02 | desiredSignal: 03c6ae | filterOut_out1: 7fffa0603 | filterError_signal1: 0004d000 | filterWeights_oldCoeff: 001a6f25 | stepSize: 0000d
time            487300000 | observedSignal: 00c48b | desiredSignal: 03d61d | filterOut_out1: 000e83b34 | filterError_signal1: 000fb1bd | filterWeights_oldCoeff: 001a71c8 | stepSize: 0000d
time            488000000 | observedSignal: fd49a7 | desiredSignal: 001ad3 | filterOut_out1: 00060e2c5 | filterError_signal1: 0018a2bc | filterWeights_oldCoeff: 001adcf6 | stepSize: 0000a
time            488700000 | observedSignal: 011ab2 | desiredSignal: 02654f | filterOut_out1: 7fecc0a1d | filterError_signal1: 001415f7 | filterWeights_oldCoeff: 001b1a6d | stepSize: 0000a
time            489400000 | observedSignal: fec081 | desiredSignal: 003322 | filterOut_out1: 00048713d | filterError_signal1: 000ea365 | filterWeights_oldCoeff: 001a924d | stepSize: 00009
time            490100000 | observedSignal: feb827 | desiredSignal: fe95ac | filterOut_out1: 7ffa1bf71 | filterError_signal1: 00077d19 | filterWeights_oldCoeff: 001abab5 | stepSize: 00009
time            490800000 | observedSignal: 03dc93 | desiredSignal: 0210cb | filterOut_out1: 7ff6ac3ab | filterError_signal1: 7ffe0126 | filterWeights_oldCoeff: 001aa5af | stepSize: 00006
time            491500000 | observedSignal: fc041a | desiredSignal: fafdb1 | filterOut_out1: 00174c661 | filterError_signal1: 7ff939f2 | filterWeights_oldCoeff: 001aab72 | stepSize: 00005
time            492200000 | observedSignal: 039ff6 | desiredSignal: 002a8a | filterOut_out1: 7fe8b084c | filterError_signal1: 7fef3d04 | filterWeights_oldCoeff: 001a841a | stepSize: 00004
time            492900000 | observedSignal: fdf92e | desiredSignal: fc3eac | filterOut_out1: 001399658 | filterError_signal1: 7fedbaeb | filterWeights_oldCoeff: 001ad7a3 | stepSize: 00005
time            493600000 | observedSignal: ff6d28 | desiredSignal: fd90c0 | filterOut_out1: 7ff5aac09 | filterError_signal1: 7fec4aa0 | filterWeights_oldCoeff: 001a955e | stepSize: 00005
time            494300000 | observedSignal: 01d06c | desiredSignal: 008afd | filterOut_out1: 7ffd10ac3 | filterError_signal1: 7fef7554 | filterWeights_oldCoeff: 001ac756 | stepSize: 00005
time            495000000 | observedSignal: fdd615 | desiredSignal: fee2b2 | filterOut_out1: 000af6b2a | filterError_signal1: 7ff96136 | filterWeights_oldCoeff: 001ad333 | stepSize: 00004
time            495700000 | observedSignal: 01934b | desiredSignal: 027495 | filterOut_out1: 7ff3fb815 | filterError_signal1: 00031a0f | filterWeights_oldCoeff: 001ac42d | stepSize: 00004
time            496400000 | observedSignal: fe3f82 | desiredSignal: 00b467 | filterOut_out1: 0006d23dd | filterError_signal1: 000cd26b | filterWeights_oldCoeff: 001abd7b | stepSize: 00004
time            497100000 | observedSignal: 00a481 | desiredSignal: 02d13b | filterOut_out1: 7ff3d91a0 | filterError_signal1: 0011ca1e | filterWeights_oldCoeff: 001ad1aa | stepSize: 00004
time            497800000 | observedSignal: fdd266 | desiredSignal: fffe78 | filterOut_out1: 00036fdf9 | filterError_signal1: 001319f9 | filterWeights_oldCoeff: 001ab283 | stepSize: 00004
time            498500000 | observedSignal: 01ad7e | desiredSignal: 029362 | filterOut_out1: 7ff1f9668 | filterError_signal1: 000dfa5a | filterWeights_oldCoeff: 001abec7 | stepSize: 00004
time            499200000 | observedSignal: ff4b0a | desiredSignal: ffdd23 | filterOut_out1: 0009df80b | filterError_signal1: 000abb90 | filterWeights_oldCoeff: 001aa05a | stepSize: 00004
time            499900000 | observedSignal: ffaa59 | desiredSignal: fec435 | filterOut_out1: 7ffc01053 | filterError_signal1: 0002e813 | filterWeights_oldCoeff: 001ab255 | stepSize: 00005
time            500600000 | observedSignal: 0167e0 | desiredSignal: ff46be | filterOut_out1: 7ffbdbbd8 | filterError_signal1: 7ffa45eb | filterWeights_oldCoeff: 001ab047 | stepSize: 00005
time            501300000 | observedSignal: ff450e | desiredSignal: fd50e3 | filterOut_out1: 0007739d5 | filterError_signal1: 7ff2c253 | filterWeights_oldCoeff: 001ab2ae | stepSize: 00006
time            502000000 | observedSignal: 00870f | desiredSignal: fde9e9 | filterOut_out1: 7ffcecd77 | filterError_signal1: 7fed9a41 | filterWeights_oldCoeff: 001a9b65 | stepSize: 00008
